org_name,recipient_id,grant_year,state,service_area__c,service_area_type__c,Consumer_Non_PAI,Consumer_PAI,Education_Non_PAI,Education_PAI,Employment_Non_PAI,Employment_PAI,Family_Non_PAI,Family_PAI,Health_Non_PAI,Health_PAI,Housing_Non_PAI,Housing_PAI,Income_Non_PAI,Income_PAI,Individual_Non_PAI,Individual_PAI,Juvenile_Non_PAI,Juvenile_PAI,Misc_Non_PAI,Misc_PAI,Total_PAI,Total_Non_PAI,Total_Consumer,Total_Education,Total_Employment,Total_Family,Total_Health,Total_Housing,Total_Income,Total_Individual,Total_Juvenile,Total_Misc,Total_case_closure,cases_closed_limited__c_Consumer_Non_PAI,cases_closed_limited__c_Consumer_PAI,cases_closed_limited__c_Education_Non_PAI,cases_closed_limited__c_Education_PAI,cases_closed_limited__c_Employment_Non_PAI,cases_closed_limited__c_Employment_PAI,cases_closed_limited__c_Family_Non_PAI,cases_closed_limited__c_Family_PAI,cases_closed_limited__c_Health_Non_PAI,cases_closed_limited__c_Health_PAI,cases_closed_limited__c_Housing_Non_PAI,cases_closed_limited__c_Housing_PAI,cases_closed_limited__c_Income_Non_PAI,cases_closed_limited__c_Income_PAI,cases_closed_limited__c_Individual_Non_PAI,cases_closed_limited__c_Individual_PAI,cases_closed_limited__c_Juvenile_Non_PAI,cases_closed_limited__c_Juvenile_PAI,cases_closed_limited__c_Misc_Non_PAI,cases_closed_limited__c_Misc_PAI,cases_closed_extended__c_Consumer_Non_PAI,cases_closed_extended__c_Consumer_PAI,cases_closed_extended__c_Education_Non_PAI,cases_closed_extended__c_Education_PAI,cases_closed_extended__c_Employment_Non_PAI,cases_closed_extended__c_Employment_PAI,cases_closed_extended__c_Family_Non_PAI,cases_closed_extended__c_Family_PAI,cases_closed_extended__c_Health_Non_PAI,cases_closed_extended__c_Health_PAI,cases_closed_extended__c_Housing_Non_PAI,cases_closed_extended__c_Housing_PAI,cases_closed_extended__c_Income_Non_PAI,cases_closed_extended__c_Income_PAI,cases_closed_extended__c_Individual_Non_PAI,cases_closed_extended__c_Individual_PAI,cases_closed_extended__c_Juvenile_Non_PAI,cases_closed_extended__c_Juvenile_PAI,cases_closed_extended__c_Misc_Non_PAI,cases_closed_extended__c_Misc_PAI,cases_closed_contested__c_Consumer_Non_PAI,cases_closed_contested__c_Consumer_PAI,cases_closed_contested__c_Education_Non_PAI,cases_closed_contested__c_Education_PAI,cases_closed_contested__c_Employment_Non_PAI,cases_closed_contested__c_Employment_PAI,cases_closed_contested__c_Family_Non_PAI,cases_closed_contested__c_Family_PAI,cases_closed_contested__c_Health_Non_PAI,cases_closed_contested__c_Health_PAI,cases_closed_contested__c_Housing_Non_PAI,cases_closed_contested__c_Housing_PAI,cases_closed_contested__c_Income_Non_PAI,cases_closed_contested__c_Income_PAI,cases_closed_contested__c_Individual_Non_PAI,cases_closed_contested__c_Individual_PAI,cases_closed_contested__c_Juvenile_Non_PAI,cases_closed_contested__c_Juvenile_PAI,cases_closed_contested__c_Misc_Non_PAI,cases_closed_contested__c_Misc_PAI,a_counsel_and_advice__c_Consumer_Non_PAI,a_counsel_and_advice__c_Consumer_PAI,a_counsel_and_advice__c_Education_Non_PAI,a_counsel_and_advice__c_Education_PAI,a_counsel_and_advice__c_Employment_Non_PAI,a_counsel_and_advice__c_Employment_PAI,a_counsel_and_advice__c_Family_Non_PAI,a_counsel_and_advice__c_Family_PAI,a_counsel_and_advice__c_Health_Non_PAI,a_counsel_and_advice__c_Health_PAI,a_counsel_and_advice__c_Housing_Non_PAI,a_counsel_and_advice__c_Housing_PAI,a_counsel_and_advice__c_Income_Non_PAI,a_counsel_and_advice__c_Income_PAI,a_counsel_and_advice__c_Individual_Non_PAI,a_counsel_and_advice__c_Individual_PAI,a_counsel_and_advice__c_Juvenile_Non_PAI,a_counsel_and_advice__c_Juvenile_PAI,a_counsel_and_advice__c_Misc_Non_PAI,a_counsel_and_advice__c_Misc_PAI,b_limited_action__c_Consumer_Non_PAI,b_limited_action__c_Consumer_PAI,b_limited_action__c_Education_Non_PAI,b_limited_action__c_Education_PAI,b_limited_action__c_Employment_Non_PAI,b_limited_action__c_Employment_PAI,b_limited_action__c_Family_Non_PAI,b_limited_action__c_Family_PAI,b_limited_action__c_Health_Non_PAI,b_limited_action__c_Health_PAI,b_limited_action__c_Housing_Non_PAI,b_limited_action__c_Housing_PAI,b_limited_action__c_Income_Non_PAI,b_limited_action__c_Income_PAI,b_limited_action__c_Individual_Non_PAI,b_limited_action__c_Individual_PAI,b_limited_action__c_Juvenile_Non_PAI,b_limited_action__c_Juvenile_PAI,b_limited_action__c_Misc_Non_PAI,b_limited_action__c_Misc_PAI,f_negotiated_settlement_w_o_litigation__c_Consumer_Non_PAI,f_negotiated_settlement_w_o_litigation__c_Consumer_PAI,f_negotiated_settlement_w_o_litigation__c_Education_Non_PAI,f_negotiated_settlement_w_o_litigation__c_Education_PAI,f_negotiated_settlement_w_o_litigation__c_Employment_Non_PAI,f_negotiated_settlement_w_o_litigation__c_Employment_PAI,f_negotiated_settlement_w_o_litigation__c_Family_Non_PAI,f_negotiated_settlement_w_o_litigation__c_Family_PAI,f_negotiated_settlement_w_o_litigation__c_Health_Non_PAI,f_negotiated_settlement_w_o_litigation__c_Health_PAI,f_negotiated_settlement_w_o_litigation__c_Housing_Non_PAI,f_negotiated_settlement_w_o_litigation__c_Housing_PAI,f_negotiated_settlement_w_o_litigation__c_Income_Non_PAI,f_negotiated_settlement_w_o_litigation__c_Income_PAI,f_negotiated_settlement_w_o_litigation__c_Individual_Non_PAI,f_negotiated_settlement_w_o_litigation__c_Individual_PAI,f_negotiated_settlement_w_o_litigation__c_Juvenile_Non_PAI,f_negotiated_settlement_w_o_litigation__c_Juvenile_PAI,f_negotiated_settlement_w_o_litigation__c_Misc_Non_PAI,f_negotiated_settlement_w_o_litigation__c_Misc_PAI,g_negotiated_settlement_w_litigation__c_Consumer_Non_PAI,g_negotiated_settlement_w_litigation__c_Consumer_PAI,g_negotiated_settlement_w_litigation__c_Education_Non_PAI,g_negotiated_settlement_w_litigation__c_Education_PAI,g_negotiated_settlement_w_litigation__c_Employment_Non_PAI,g_negotiated_settlement_w_litigation__c_Employment_PAI,g_negotiated_settlement_w_litigation__c_Family_Non_PAI,g_negotiated_settlement_w_litigation__c_Family_PAI,g_negotiated_settlement_w_litigation__c_Health_Non_PAI,g_negotiated_settlement_w_litigation__c_Health_PAI,g_negotiated_settlement_w_litigation__c_Housing_Non_PAI,g_negotiated_settlement_w_litigation__c_Housing_PAI,g_negotiated_settlement_w_litigation__c_Income_Non_PAI,g_negotiated_settlement_w_litigation__c_Income_PAI,g_negotiated_settlement_w_litigation__c_Individual_Non_PAI,g_negotiated_settlement_w_litigation__c_Individual_PAI,g_negotiated_settlement_w_litigation__c_Juvenile_Non_PAI,g_negotiated_settlement_w_litigation__c_Juvenile_PAI,g_negotiated_settlement_w_litigation__c_Misc_Non_PAI,g_negotiated_settlement_w_litigation__c_Misc_PAI,h_agency_decision__c_Consumer_Non_PAI,h_agency_decision__c_Consumer_PAI,h_agency_decision__c_Education_Non_PAI,h_agency_decision__c_Education_PAI,h_agency_decision__c_Employment_Non_PAI,h_agency_decision__c_Employment_PAI,h_agency_decision__c_Family_Non_PAI,h_agency_decision__c_Family_PAI,h_agency_decision__c_Health_Non_PAI,h_agency_decision__c_Health_PAI,h_agency_decision__c_Housing_Non_PAI,h_agency_decision__c_Housing_PAI,h_agency_decision__c_Income_Non_PAI,h_agency_decision__c_Income_PAI,h_agency_decision__c_Individual_Non_PAI,h_agency_decision__c_Individual_PAI,h_agency_decision__c_Juvenile_Non_PAI,h_agency_decision__c_Juvenile_PAI,h_agency_decision__c_Misc_Non_PAI,h_agency_decision__c_Misc_PAI,ia_court_decision_uncontested__c_Consumer_Non_PAI,ia_court_decision_uncontested__c_Consumer_PAI,ia_court_decision_uncontested__c_Education_Non_PAI,ia_court_decision_uncontested__c_Education_PAI,ia_court_decision_uncontested__c_Employment_Non_PAI,ia_court_decision_uncontested__c_Employment_PAI,ia_court_decision_uncontested__c_Family_Non_PAI,ia_court_decision_uncontested__c_Family_PAI,ia_court_decision_uncontested__c_Health_Non_PAI,ia_court_decision_uncontested__c_Health_PAI,ia_court_decision_uncontested__c_Housing_Non_PAI,ia_court_decision_uncontested__c_Housing_PAI,ia_court_decision_uncontested__c_Income_Non_PAI,ia_court_decision_uncontested__c_Income_PAI,ia_court_decision_uncontested__c_Individual_Non_PAI,ia_court_decision_uncontested__c_Individual_PAI,ia_court_decision_uncontested__c_Juvenile_Non_PAI,ia_court_decision_uncontested__c_Juvenile_PAI,ia_court_decision_uncontested__c_Misc_Non_PAI,ia_court_decision_uncontested__c_Misc_PAI,ib_court_decision_contested__c_Consumer_Non_PAI,ib_court_decision_contested__c_Consumer_PAI,ib_court_decision_contested__c_Education_Non_PAI,ib_court_decision_contested__c_Education_PAI,ib_court_decision_contested__c_Employment_Non_PAI,ib_court_decision_contested__c_Employment_PAI,ib_court_decision_contested__c_Family_Non_PAI,ib_court_decision_contested__c_Family_PAI,ib_court_decision_contested__c_Health_Non_PAI,ib_court_decision_contested__c_Health_PAI,ib_court_decision_contested__c_Housing_Non_PAI,ib_court_decision_contested__c_Housing_PAI,ib_court_decision_contested__c_Income_Non_PAI,ib_court_decision_contested__c_Income_PAI,ib_court_decision_contested__c_Individual_Non_PAI,ib_court_decision_contested__c_Individual_PAI,ib_court_decision_contested__c_Juvenile_Non_PAI,ib_court_decision_contested__c_Juvenile_PAI,ib_court_decision_contested__c_Misc_Non_PAI,ib_court_decision_contested__c_Misc_PAI,ic_court_decision_appeals__c_Consumer_Non_PAI,ic_court_decision_appeals__c_Consumer_PAI,ic_court_decision_appeals__c_Education_Non_PAI,ic_court_decision_appeals__c_Education_PAI,ic_court_decision_appeals__c_Employment_Non_PAI,ic_court_decision_appeals__c_Employment_PAI,ic_court_decision_appeals__c_Family_Non_PAI,ic_court_decision_appeals__c_Family_PAI,ic_court_decision_appeals__c_Health_Non_PAI,ic_court_decision_appeals__c_Health_PAI,ic_court_decision_appeals__c_Housing_Non_PAI,ic_court_decision_appeals__c_Housing_PAI,ic_court_decision_appeals__c_Income_Non_PAI,ic_court_decision_appeals__c_Income_PAI,ic_court_decision_appeals__c_Individual_Non_PAI,ic_court_decision_appeals__c_Individual_PAI,ic_court_decision_appeals__c_Juvenile_Non_PAI,ic_court_decision_appeals__c_Juvenile_PAI,ic_court_decision_appeals__c_Misc_Non_PAI,ic_court_decision_appeals__c_Misc_PAI,k_other_closure_methods__c_Consumer_Non_PAI,k_other_closure_methods__c_Consumer_PAI,k_other_closure_methods__c_Education_Non_PAI,k_other_closure_methods__c_Education_PAI,k_other_closure_methods__c_Employment_Non_PAI,k_other_closure_methods__c_Employment_PAI,k_other_closure_methods__c_Family_Non_PAI,k_other_closure_methods__c_Family_PAI,k_other_closure_methods__c_Health_Non_PAI,k_other_closure_methods__c_Health_PAI,k_other_closure_methods__c_Housing_Non_PAI,k_other_closure_methods__c_Housing_PAI,k_other_closure_methods__c_Income_Non_PAI,k_other_closure_methods__c_Income_PAI,k_other_closure_methods__c_Individual_Non_PAI,k_other_closure_methods__c_Individual_PAI,k_other_closure_methods__c_Juvenile_Non_PAI,k_other_closure_methods__c_Juvenile_PAI,k_other_closure_methods__c_Misc_Non_PAI,k_other_closure_methods__c_Misc_PAI,l_extensive_services__c_Consumer_Non_PAI,l_extensive_services__c_Consumer_PAI,l_extensive_services__c_Education_Non_PAI,l_extensive_services__c_Education_PAI,l_extensive_services__c_Employment_Non_PAI,l_extensive_services__c_Employment_PAI,l_extensive_services__c_Family_Non_PAI,l_extensive_services__c_Family_PAI,l_extensive_services__c_Health_Non_PAI,l_extensive_services__c_Health_PAI,l_extensive_services__c_Housing_Non_PAI,l_extensive_services__c_Housing_PAI,l_extensive_services__c_Income_Non_PAI,l_extensive_services__c_Income_PAI,l_extensive_services__c_Individual_Non_PAI,l_extensive_services__c_Individual_PAI,l_extensive_services__c_Juvenile_Non_PAI,l_extensive_services__c_Juvenile_PAI,l_extensive_services__c_Misc_Non_PAI,l_extensive_services__c_Misc_PAI
"Legal Services Corporation of Delaware, Inc.",308010,2012,DE,DE-1,Basic Field,556,33,0,0,0,1,0,0,0,0,582,0,77,0,0,0,0,0,0,0,34,1215,589,0,1,0,0,582,77,0,0,0,1249,510,3,0,0,0,0,0,0,0,0,464,0,50,0,0,0,0,0,0,0,46,30,0,0,0,1,0,0,0,0,118,0,27,0,0,0,0,0,0,0,28,8,0,0,0,1,0,0,0,0,99,0,27,0,0,0,0,0,0,0,470,2,0,0,0,0,0,0,0,0,418,0,50,0,0,0,0,0,0,0,40,1,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,0,0,0,0,0,0,0,6,22,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,55,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Legal Services Corporation of Delaware, Inc.",308010,2013,DE,DE-1,Basic Field,484,37,0,0,0,0,0,0,0,0,577,0,49,0,0,0,0,0,0,0,37,1110,521,0,0,0,0,577,49,0,0,0,1147,416,3,0,0,0,0,0,0,0,0,424,0,33,0,0,0,0,0,0,0,68,34,0,0,0,0,0,0,0,0,153,0,16,0,0,0,0,0,0,0,35,8,0,0,0,0,0,0,0,0,136,0,15,0,0,0,0,0,0,0,380,3,0,0,0,0,0,0,0,0,355,0,33,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
"Legal Services Corporation of Delaware, Inc.",308010,2014,DE,DE-1,Basic Field,489,66,0,0,0,1,0,0,0,0,665,1,65,0,0,0,0,0,0,0,68,1219,555,0,1,0,0,666,65,0,0,0,1287,399,0,0,0,0,0,0,0,0,0,465,0,40,0,0,0,0,0,0,0,90,66,0,0,0,1,0,0,0,0,200,1,25,0,0,0,0,0,0,0,34,4,0,0,0,0,0,0,0,0,172,0,25,0,0,0,0,0,0,0,340,0,0,0,0,0,0,0,0,0,395,0,36,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,70,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,32,57,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,93,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"Legal Services Corporation of Delaware, Inc.",308010,2015,DE,DE-1,Basic Field,451,37,0,0,0,0,0,0,0,0,831,0,44,0,0,0,0,0,0,0,37,1326,488,0,0,0,0,831,44,0,0,0,1363,344,3,0,0,0,0,0,0,0,0,551,0,26,0,0,0,0,0,0,0,107,34,0,0,0,0,0,0,0,0,280,0,18,0,0,0,0,0,0,0,48,7,0,0,0,0,0,0,0,0,228,0,18,0,0,0,0,0,0,0,300,3,0,0,0,0,0,0,0,0,435,0,23,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,116,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,40,26,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,12,7,0,0,0,0,0,0,0,0,112,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
"Legal Services Corporation of Delaware, Inc.",308010,2016,DE,DE-1,Basic Field,487,70,0,0,1,0,0,0,0,0,705,0,36,0,0,0,0,0,0,0,70,1229,557,0,1,0,0,705,36,0,0,0,1299,361,3,0,0,1,0,0,0,0,0,447,0,21,0,0,0,0,0,0,0,126,67,0,0,0,0,0,0,0,0,258,0,15,0,0,0,0,0,0,0,64,6,0,0,0,0,0,0,0,0,213,0,15,0,0,0,0,0,0,0,308,1,0,0,1,0,0,0,0,0,361,0,20,0,0,0,0,0,0,0,53,2,0,0,0,0,0,0,0,0,86,0,1,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,36,60,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,26,6,0,0,0,0,0,0,0,0,90,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"Legal Services Corporation of Delaware, Inc.",308010,2017,DE,DE-1,Basic Field,358,71,0,0,1,0,0,0,0,0,759,0,26,0,0,0,0,0,0,0,71,1144,429,0,1,0,0,759,26,0,0,0,1215,271,1,0,0,1,0,0,0,0,0,519,0,17,0,0,0,0,0,0,0,87,70,0,0,0,0,0,0,0,0,240,0,9,0,0,0,0,0,0,0,32,11,0,0,0,0,0,0,0,0,188,0,9,0,0,0,0,0,0,0,230,1,0,0,0,0,0,0,0,0,410,0,15,0,0,0,0,0,0,0,41,0,0,0,1,0,0,0,0,0,109,0,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,42,57,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,0,87,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
"Legal Services Law Line of Vermont, Inc.",146010,2008,VT,VT-1,Basic Field,608,16,3,1,55,1,438,7,1,0,765,7,391,1,3,0,1,0,50,8,41,2315,624,4,56,445,1,772,392,3,1,58,2356,591,10,3,0,55,1,438,5,1,0,756,6,390,1,3,0,1,0,49,6,17,6,0,1,0,0,0,2,0,0,9,1,1,0,0,0,0,0,1,2,13,3,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,471,9,3,0,52,1,427,5,1,0,614,4,267,1,2,0,0,0,39,5,120,1,0,0,3,0,11,0,0,0,142,2,123,0,1,0,1,0,10,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,4,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"Legal Services Law Line of Vermont, Inc.",146010,2009,VT,VT-1,Basic Field,577,26,0,0,25,3,392,14,1,0,754,14,331,2,2,0,0,0,14,17,76,2096,603,0,28,406,1,768,333,2,0,31,2172,566,8,0,0,25,2,392,3,1,0,746,8,308,1,2,0,0,0,14,12,11,18,0,0,0,1,0,11,0,0,8,6,23,1,0,0,0,0,0,5,7,12,0,0,0,1,0,8,0,0,3,4,2,0,0,0,0,0,0,4,481,7,0,0,22,2,372,2,0,0,614,7,171,0,2,0,0,0,14,10,85,1,0,0,3,0,20,1,1,0,132,1,137,1,0,0,0,0,0,2,3,2,0,0,0,0,0,1,0,0,0,1,21,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,3,2,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1
"Legal Services Law Line of Vermont, Inc.",146010,2010,VT,VT-1,Basic Field,615,25,0,0,9,3,286,16,0,1,736,12,414,0,3,0,0,0,16,15,72,2079,640,0,12,302,1,748,414,3,0,31,2151,599,16,0,0,9,2,285,10,0,1,726,10,410,0,2,0,0,0,15,12,16,9,0,0,0,1,1,6,0,0,10,2,4,0,1,0,0,0,1,3,16,1,0,0,0,1,0,5,0,0,4,2,2,0,0,0,0,0,0,2,497,15,0,0,8,2,244,9,0,1,587,9,221,0,2,0,0,0,12,12,102,1,0,0,1,0,41,1,0,0,139,1,189,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,6,0,1,0,1,0,0,0,0,1,4,1,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"Legal Services Law Line of Vermont, Inc.",146010,2011,VT,VT-1,Basic Field,481,21,0,0,16,3,225,10,1,0,757,12,522,0,2,0,0,0,15,10,56,2019,502,0,19,235,1,769,522,2,0,25,2075,475,12,0,0,15,3,224,5,1,0,731,9,457,0,2,0,0,0,14,8,6,9,0,0,1,0,1,5,0,0,26,3,65,0,0,0,0,0,1,2,5,1,0,0,0,0,0,2,0,0,9,2,10,0,0,0,0,0,1,1,420,11,0,0,15,2,213,5,0,0,527,7,274,0,2,0,0,0,14,7,55,1,0,0,0,1,11,0,1,0,204,2,183,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3,0,0,12,1,52,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0
"Legal Services Law Line of Vermont, Inc.",146010,2012,VT,VT-1,Basic Field,434,19,1,0,15,2,165,25,1,0,711,31,376,1,1,1,1,0,13,16,95,1718,453,1,17,190,1,742,377,2,1,29,1813,419,11,1,0,15,2,164,12,1,0,687,19,310,1,1,1,1,0,11,12,15,8,0,0,0,0,1,13,0,0,24,12,66,0,0,0,0,0,2,4,11,3,0,0,0,0,0,4,0,0,11,4,27,0,0,0,0,0,1,1,336,10,1,0,12,1,159,11,1,0,479,16,176,1,1,0,1,0,8,9,83,1,0,0,3,1,5,1,0,0,208,3,134,0,0,1,0,0,3,3,1,1,0,0,0,0,0,6,0,0,8,8,39,0,0,0,0,0,0,2,11,1,0,0,0,0,0,1,0,0,0,1,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,19,0,0,0,0,0,1,0,2,3,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,1
"Legal Services Law Line of Vermont, Inc.",146010,2013,VT,VT-1,Basic Field,378,26,0,0,8,5,142,10,1,1,769,22,244,2,0,0,0,0,13,12,78,1555,404,0,13,152,2,791,246,0,0,25,1633,371,10,0,0,8,4,142,3,0,1,747,9,195,2,0,0,0,0,13,9,7,16,0,0,0,1,0,7,1,0,22,13,49,0,0,0,0,0,0,3,5,9,0,0,0,1,0,2,1,0,9,4,32,0,0,0,0,0,0,1,315,10,0,0,7,4,133,2,0,1,532,7,114,1,0,0,0,0,10,4,56,0,0,0,1,0,9,1,0,0,215,2,81,1,0,0,0,0,3,5,0,1,0,0,0,0,0,2,0,0,3,7,17,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4,0,27,0,0,0,0,0,0,0,1,5,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,2
